Centre Code,Centre Name,Centre Type,Centre Status,Host Centre Code,Host Centre Name,Official Low Year Level,Official High Year Level,Officer In Charge Title,School Level Code,Show Holiday Date,Internet Site,Phone Number,Restrict Contact Outside Teaching Hours,Fax Number,Actual Address Line 1,Actual Address Line 2,Actual Address Line 3,Actual Address Post Code,Postal Address Line 1,Postal Address Line 2,Postal Address Line 3,Postal Address Post Code,Education Geographic Region,Federal Electorate,State Electorate,Local Government Area,Statistical Area Level2,Statistical Area Level2 Code,Remoteness Area,Enrolment Effective Date,All Student Count,Campus All Student Count,Early Childhood Registrations,Campus Early Childhood Registrations,ABN,Sector,Non-State Sector,Longitude,Latitude
5404,St Ursula's College (Toowoomba),Non-State School,Open,,,Year 7,Year 12,Principal,,,www.st-ursula.qld.edu.au,(07) 4632 7611,N,(07) 4638 5634,,38 Taylor Street,Toowoomba,4350,PO Box 2284,Toowoomba,,4350,Darling Downs South West,Groom,Toowoomba North,Toowoomba (R),Newtown (Qld),317011453,Inner Regional Australia,,,,0.00,,,Non-State,Catholic,151.941085,-27.555543
5419,St Ursula's College (Yeppoon),Non-State School,Open,,,Year 7,Year 12,Principal,,,www.stursulas.qld.edu.au,(07) 4939 9600,N,(07) 4939 9610,,Queen Street,Yeppoon,4703,Locked Mail Bag 600,Yeppoon,,4703,Central Queensland,Capricornia,Keppel,Livingstone (S),Yeppoon,308031223,Inner Regional Australia,,,,0.00,,,Non-State,Catholic,150.743447,-23.130081
5135,St Vincent's Primary School (Surfers Paradise),Non-State School,Open,,,Prep Year,Year 6,Principal,,,www.stvincentsps.qld.edu.au,(07) 5572 1746,N,(07) 5575 4338,,Fairway Drive,Clear Island Waters,4226,PO Box 6574,Gold Coast Mail Centre,,9726,South East,Mcpherson,Surfers Paradise,Gold Coast (C),Clear Island Waters,309081259,Major Cities of Australia,,,,0.00,,,Non-State,Catholic,153.402583,-28.035499
5105,St William's Primary School (Grovely),Non-State School,Open,,,Prep Year,Year 6,Principal,,,www.stwilliamsgrovely.qld.edu.au,(07) 3355 5122,,(07) 3354 3330,,67 Dawson Parade,Keperra,4054,67 Dawson Parade,Grovely,,4054,Metropolitan,Ryan,Ferny Grove,Brisbane (C),Keperra,304041100,Major Cities of Australia,,,,0.00,,,Non-State,Catholic,152.962332,-27.408018
5423,Staines Memorial College (Redbank Plains),Non-State School,Open,,,Prep Year,Year 12,Principal,,,www.staines.qld.edu.au,(07) 3814 8600,,(07) 3814 7346,,227 - 243 School Road,Redbank Plains,4301,PO Box 561,Redbank Plains,,4301,Metropolitan,Blair,Bundamba,Ipswich (C),Redbank Plains,310041302,Major Cities of Australia,,,,0.00,,,Non-State,Independent,152.851815,-27.668702
5197,Star of the Sea Catholic Primary School (Gladstone),Non-State School,Open,,,Prep Year,Year 6,Principal,,,www.sosgrok.catholic.edu.au,(07) 4972 1305,,(07) 4972 4728,,181 Goondoon Street,Gladstone,4680,PO Box 1458,Gladstone,,4680,Central Queensland,Flynn,Gladstone,Gladstone (R),Gladstone,308051534,Inner Regional Australia,,,,0.00,,,Non-State,Catholic,151.257989,-23.847488
5134,Star of the Sea Catholic School (Torquay),Non-State School,Open,,,Prep Year,Year 6,Principal,,,www.starofthesea.qld.edu.au,(07) 4125 1220,N,(07) 4125 1822,,Hughes Road,Torquay,4655,PO Box 5340,Torquay,,4655,North Coast,Hinkler,Hervey Bay,Fraser Coast (R),Urangan - Wondunna,319041521,Inner Regional Australia,,,,0.00,,,Non-State,Catholic,152.873996,-25.306958
5735,Star of the Sea Primary School (Cleveland),Non-State School,Open,,,Prep Year,Year 6,Principal,,,www.staroftheseacleveland.qld.edu.au,(07) 3286 2377,N,(07) 3286 2677,,53 Passage Street,Cleveland,4163,PO Box 1867,Cleveland DC,,4163,South East,Bowman,Oodgeroo,Redland (C),Cleveland,301021007,Major Cities of Australia,,,,0.00,,,Non-State,Catholic,153.279165,-27.528987
A928,Star of the Sea School,Non-State School,Open,,,Prep Year,Year 3,Principal,,,www.staroftheseamerrimac.qld.edu.au,(07) 5586 3500,,,,16 Ghilgai Road,Merrimac,4226,16 Ghilgai Road,Merrimac,,4226,South East,Mcpherson,Mudgeeraba,Gold Coast (C),Merrimac,309081260,Major Cities of Australia,,,,,,,Non-State,Catholic,153.368110,-28.049604
5138,Stella Maris School (Maroochydore),Non-State School,Open,,,Prep Year,Year 6,Principal,,,www.stellamaris.qld.edu.au,(07) 5409 8900,,(07) 5409 8999,,Stella Way,Maroochydore,4558,PO Box 589,Maroochydore,,4558,North Coast,Fairfax,Maroochydore,Sunshine Coast (R),Maroochydore - Kuluin,316031427,Major Cities of Australia,,,,0.00,,,Non-State,Catholic,153.071870,-26.653734
5096,Sts Peter and Paul's School (Bulimba),Non-State School,Open,,,Prep Year,Year 6,Principal,,,www.stspp.qld.edu.au,(07) 3399 1281,N,(07) 3395 6651,,33 Alexandra Street,Bulimba,4171,33 Alexandra Street,Bulimba,,4171,Metropolitan,Griffith,Bulimba,Brisbane (C),Balmoral,305021113,Major Cities of Australia,,,,0.00,,,Non-State,Catholic,153.064093,-27.459006
5362,Stuartholme School (Toowong),Non-State School,Open,,,Year 5,Year 12,Principal,,,www.stuartholme.com,(07) 3369 5466,,(07) 3369 4028,,365 Birdwood Terrace,Toowong,4066,365 Birdwood Terrace,Toowong,,4066,Metropolitan,Ryan,Maiwar,Brisbane (C),Bardon,305041134,Major Cities of Australia,,,,0.00,,,Non-State,Catholic,152.974409,-27.470139
5864,Suncoast Christian College (Woombye),Non-State School,Open,,,Prep Year,Year 12,Principal,,,www.suncoastcc.qld.edu.au,(07) 5451 3600,,(07) 5442 2212,,Cnr Schubert and Kiel Mountain Roads,Woombye,4559,PO Box 5254,Sunshine Coast MC,,4560,North Coast,Fairfax,Nicklin,Sunshine Coast (R),Nambour,316071548,Major Cities of Australia,,,,0.00,,,Non-State,Independent,152.977708,-26.665898
0599,Sunshine Coast Grammar School (Forest Glen),Non-State School,Open,,,Prep Year,Year 12,Headmaster,,,www.scgs.qld.edu.au,(07) 5445 4444,,(07) 5477 4495,,372 Mons Road,Forest Glen,4556,372 Mons Road,Forest Glen,,4556,North Coast,Fairfax,Ninderry,Sunshine Coast (R),Buderim - North,316011413,Major Cities of Australia,,,,0.00,,,Non-State,Independent,153.004342,-26.686147
0009,Tamborine Mountain College (North Tamborine),Non-State School,Open,,,Prep Year,Year 12,Principal,,,www.tmc.qld.edu.au,(07) 5545 3644,N,(07) 5545 3644,,80 Beacon Road,North Tamborine,4272,80 Beacon Road,North Tamborine,,4272,South East,Wright,Scenic Rim,Scenic Rim (R),Tamborine - Canungra,309041242,Major Cities of Australia,,,,0.00,,,Non-State,Independent,153.176310,-27.927280
5687,Tec-NQ (Douglas),Non-State School,Open,,,Year 10,Year 12,Chief Executive Officer,,,www.tecnq.com.au,(07) 4779 2199,,(07) 4779 2188,,54 Discovery Drive,Douglas,4814,PO Box 105,James Cook University,Douglas,4811,North Queensland,Herbert,Mundingburra,Townsville (C),Douglas,318021474,Outer Regional Australia,,,,0.00,,,Non-State,Independent,146.764229,-19.322100
A898,"The BUSY School (Cairns) ",Non-State School,Open,,,Year 11,Year 12,Principal,,,www.busyschools.qld.edu.au,132 879,,,,1 Wilkinson Street,Manunda,4870,1 Wilkinson Street,Manunda,,4870,Far North Queensland,Leichhardt,Cairns,Cairns (R),Manunda,306021152,Outer Regional Australia,,,,0.00,,,Non-State,Independent,145.757010,-16.920210
5436,The Cathedral College (Rockhampton),Non-State School,Open,,,Year 7,Year 12,Principal,,,www.tccr.com.au,(07) 4999 1300,N,(07) 4927 8694,,189 William Street,Rockhampton,4700,PO Box 8207,Rockhampton South,,4700,Central Queensland,Capricornia,Rockhampton,Rockhampton (R),The Range - Allenstown,308031222,Inner Regional Australia,,,,0.00,,,Non-State,Catholic,150.505125,-23.386163
5454,The Cathedral School of St Anne and St James (Mundingburra),Non-State School,Open,,,Prep Year,Year 12,Principal,,,www.cathedral.qld.edu.au,(07) 4722 2000,N,(07) 4722 2111,,154 Ross River Road,Mundingburra,4812,PO Box 944,Aitkenvale,,4814,North Queensland,Herbert,Mundingburra,Townsville (C),Mundingburra,318021485,Outer Regional Australia,,,,0.00,,,Non-State,Independent,146.779066,-19.295826
1665,The Centre Education Programme (Kingston),Non-State School,Open,,,Year 7,Year 12,Principal,,,www.ereflc.org.au,(07) 3808 6800,,(07) 3327 2217,,108 Mudgee Street,Kingston,4114,PO Box 1861,Milton,,4064,South East,Rankin,Woodridge,Logan (C),Kingston (Qld.),311061330,Major Cities of Australia,,,,0.00,,,Non-State,Catholic,153.110377,-27.667991
5461,The Glennie School (Toowoomba),Non-State School,Open,,,Prep Year,Year 12,Principal,,,www.glennie.qld.edu.au,(07) 4688 8888,,(07) 4688 8848,,246A - 248 Herries Street,Toowoomba,4350,Herries Street,Toowoomba,,4350,Darling Downs South West,Groom,Toowoomba North,Toowoomba (R),Newtown (Qld),317011453,Inner Regional Australia,,,,0.00,,,Non-State,Independent,151.936154,-27.562359
5468,The Kooralbyn International School (Kooralbyn),Non-State School,Open,,,Prep Year,Year 12,Principal,,,www.tkis.qld.edu.au,(07) 5544 5500,,(07) 5544 6108,,Ogilvie Place,Kooralbyn,4285,Ogilvie Place,Kooralbyn,,4285,South East,Wright,Scenic Rim,Scenic Rim (R),Beaudesert,311011305,Inner Regional Australia,,,,0.00,,,Non-State,Independent,152.844702,-28.093977
5403,The Lakes College (North Lakes),Non-State School,Open,,,Prep Year,Year 12,Principal,,,www.thelakescollege.com.au,(07) 3491 5555,,(07) 3491 5599,,2 College Street,North Lakes,4509,PO Box 888,North Lakes,,4509,North Coast,Petrie,Bancroft,Moreton Bay (R),North Lakes - Mango Hill,314021390,Major Cities of Australia,,,,0.00,,,Non-State,Independent,153.022616,-27.232827
A662,The Rainforest School (Maria Creeks),Non-State School,Open,,,Prep Year,Year 5,Principal,,,www.trs.qld.edu.au,0437 553 852,,,,18 South Maria Creek Close,Maria Creeks,4855,PO Box 507,Mission Beach,,4852,Far North Queensland,Kennedy,Hill,Cassowary Coast (R),Johnstone,306031160,Outer Regional Australia,,,,0.00,,,Non-State,Independent,146.053260,-17.828070
0096,The River School (Maleny),Non-State School,Open,,,Prep Year,Year 6,Principal,,,www.riverschool.com.au,(07) 5494 3559,,(07) 5494 3577,,251 Bridge Creek Road,Maleny,4552,PO Box 411,Maleny,,4552,North Coast,Fisher,Glass House,Sunshine Coast (R),Caloundra Hinterland,316061440,Inner Regional Australia,,,,0.00,,,Non-State,Independent,152.844731,-26.734315
5517,"The Rockhampton Grammar School (Agnes St, Rockhampton)",Non-State School,Open,,,Prep Year,Year 12,Headmaster,,,www.rgs.qld.edu.au,(07) 4936 0600,,(07) 4922 1552,,53 - 89 Agnes Street,Rockhampton,4700,53-89 Agnes Street,The Range,,4700,Central Queensland,Capricornia,Rockhampton,Rockhampton (R),The Range - Allenstown,308031222,Inner Regional Australia,,,,0.00,,,Non-State,Independent,150.494517,-23.384875
5502,The School of Total Education (Warwick),Non-State School,Open,,,Prep Year,Year 12,Principal,,,www.sote.qld.edu.au,(07) 4661 2666,,(07) 4661 4894,,2 Freestone Road,Warwick,4370,2 Freestone Road,Warwick,,4370,Darling Downs South West,Maranoa,Southern Downs,Southern Downs (R),Warwick,307031189,Inner Regional Australia,,,,0.00,,,Non-State,Independent,152.044281,-28.203941
5560,The SCOTS PGC College (Oxenham St - Warwick),Non-State School,Open,,,Prep Year,Year 12,Principal,,,www.scotspgc.qld.edu.au,(07) 4666 9811,,(07) 4666 9812,,60 Oxenham Street,Warwick,4370,60 Oxenham Street,Warwick,,4370,Darling Downs South West,Maranoa,Southern Downs,Southern Downs (R),Warwick,307031189,Inner Regional Australia,,,,0.00,,,Non-State,Independent,152.046990,-28.211087
5453,The Southport School (Southport),Non-State School,Open,,,Prep Year,Year 12,Headmaster,,,www.tss.qld.edu.au,(07) 5531 9911,,(07) 5571 0172,,Winchester Street,Southport,4215,Winchester Street,Southport,,4215,South East,Moncrieff,Southport,Gold Coast (C),Southport - South,309091541,Major Cities of Australia,,,,0.00,,,Non-State,Independent,153.414542,-27.982888
5686,The Springfield Anglican College (Springfield Greenbank Arterial - Springfield),Non-State School,Open,,,Year 7,Year 12,Principal,,,www.tsac.qld.edu.au,(07) 3818 5777,,(07) 3818 6688,,68 Springfield Greenbank Arterial,Springfield,4300,PO Box 4180,Springfield,,4300,Metropolitan,Oxley,Jordan,Ipswich (C),Springfield,310041303,Major Cities of Australia,,,,0.00,,,Non-State,Independent,152.906482,-27.670936
A038,The Sycamore School (Alexandra Hills),Non-State School,Open,,,Prep Year,Year 10,Principal,,,www.thesycamoreschool.qld.edu.au,0429 966 211,,,TAFE Campus,29 Windemere Road,Alexandra Hills,4161,PO Box 5699,Alexandra Hills,,4161,South East,Bowman,Capalaba,Redland (C),Alexandra Hills,301011001,Major Cities of Australia,,,,0.00,,,Non-State,Independent,153.210463,-27.525455
B028,The Village School Gold Coast (Coolangatta),Non-State School,Open,,,Prep Year,Year 5,Principal,,,www.thevillageschoolgoldcoast.com.au,0493 123 700,,,Level 1,8-9/91 Griffith Street,Coolangatta,4225,Level 1,8-9/91 Griffith Street,Coolangatta,4225,South East,Mcpherson,Currumbin,Gold Coast (C),Coolangatta,309021230,Major Cities of Australia,,,,,,,Non-State,Independent,153.539812,-28.168604
A026,Tom Quinn Community Centre Alternative School (Bundaberg),Non-State School,Open,,,Year 8,Year 10,Principal,,,https://www.salvationarmy.org.au/bundaberg/tom-quinn-community-centre/tom-quinn-community-centre-alternative-school/,(07) 4151 5944,,,,8 Killer Street,Bundaberg,4670,8 Killer Street,Bundaberg,,4670,North Coast,Hinkler,Bundaberg,Bundaberg (R),Svensson Heights - Norville,319011501,Inner Regional Australia,,,,0.00,,,Non-State,Independent,152.335130,-24.889173
1802,Toogoolawa School (Ormeau),Non-State School,Open,,,Year 3,Year 10,Principal,,,www.toogoolawa.com.au,(07) 5547 5866,,(07) 5546 6099,,138 Reedmans Road,Ormeau,4208,PO Box 149,Ormeau,,4208,South East,Fadden,Coomera,Gold Coast (C),Ormeau - Yatala,309071255,Major Cities of Australia,,,,0.00,,,Non-State,Independent,153.262386,-27.797360
5444,Toowoomba Anglican School (Toowoomba),Non-State School,Open,,,Prep Year,Year 12,Head of School,,,www.tacaps.qld.edu.au,(07) 4639 8111,,(07) 4639 8100,,2 Campbell Street,Toowoomba,4350,2 Campbell Street,Toowoomba,,4350,Darling Downs South West,Groom,Toowoomba North,Toowoomba (R),Toowoomba - East,317011457,Inner Regional Australia,,,,0.00,,,Non-State,Independent,151.976289,-27.558990
5581,Toowoomba Christian College (Highfields),Non-State School,Open,,,Prep Year,Year 12,Principal,,,www.tccollege.com.au,(07) 4630 8444,,,,10852 New England Highway,Highfields,4352,10852 New England Highway,Highfields,,4352,Darling Downs South West,Groom,Toowoomba North,Toowoomba (R),Highfields,317011450,Inner Regional Australia,,,,0.00,,,Non-State,Independent,151.949268,-27.487712
5516,Toowoomba Grammar School (East Toowoomba),Non-State School,Open,,,Prep Year,Year 12,Headmaster,,,www.twgs.qld.edu.au,(07) 4687 2500,N,(07) 4687 2666,,24 Margaret Street,East Toowoomba,4350,PO Box 2900,Toowoomba,,4350,Darling Downs South West,Groom,Toowoomba North,Toowoomba (R),Toowoomba - East,317011457,Inner Regional Australia,,,,0.00,,,Non-State,Independent,151.969194,-27.563197
9973,Townsville Christian College (Vincent),Non-State School,Open,,,Prep Year,Year 12,Principal,,,www.tsvcc.qld.edu.au,(07) 3188 0477,,,,210 Palmerston Street,Vincent,4814,PO Box 34,Aitkenvale,,4814,North Queensland,Herbert,Mundingburra,Townsville (C),Gulliver - Currajong - Vincent,318021476,Outer Regional Australia,,,,0.00,,,Non-State,Independent,146.766701,-19.279820
5639,"Townsville Flexible Learning Centre (West End, Townsville)",Non-State School,Open,,,Year 7,Year 12,Principal,,,www.youthplus.edu.au,(07) 4724 9600,,(07) 3327 2217,,26 Ingham Road,"West End, Townsville",4810,PO Box 1861,Milton,,4064,North Queensland,Herbert,Townsville,Townsville (C),Garbutt - West End,318021475,Outer Regional Australia,,,,0.00,,,Non-State,Catholic,146.803293,-19.268834
5506,Townsville Grammar School (North Ward),Non-State School,Open,,,Year 7,Year 12,Principal,,,www.tgs.qld.edu.au,(07) 4722 4900,N,(07) 4721 5783,,45 Paxton Street,North Ward,4810,45 Paxton Street,North Ward,,4810,North Queensland,Herbert,Townsville,Townsville (C),Townsville City - North Ward,318021490,Outer Regional Australia,,,,0.00,,,Non-State,Independent,146.805947,-19.251930
5447,Trinity Anglican School (White Rock),Non-State School,Open,,,Prep Year,Year 12,Principal,,,www.tas.qld.edu.au,(07) 4036 8111,,(07) 4036 8222,,Progress Road,White Rock,4868,PO Box 110E,Earlville,,4870,Far North Queensland,Leichhardt,Mulgrave,Cairns (R),White Rock,306021155,Outer Regional Australia,,,,0.00,,,Non-State,Independent,145.744867,-16.978887
5367,Trinity College (Beenleigh),Non-State School,Open,,,Year 7,Year 12,Principal,,,www.trinitycollege.qld.edu.au,(07) 3442 5222,,,,Scott Street,Beenleigh,4207,Scott Street,Beenleigh,,4207,South East,Forde,Macalister,Logan (C),Beenleigh,311021306,Major Cities of Australia,,,,0.00,,,Non-State,Catholic,153.198881,-27.710450
5577,Trinity College (Gladstone),Non-State School,Open,,,Prep Year,Year 12,Principal,,,www.trinitygladstone.qld.edu.au,(07) 4979 1854,,(07) 4979 3856,,4 Archer Street,Gladstone,4680,4 Archer Street,Gladstone,,4680,Central Queensland,Flynn,Gladstone,Gladstone (R),Kin Kora - Sun Valley,308051536,Inner Regional Australia,,,,0.00,,,Non-State,Independent,151.257435,-23.871367
2442,Trinity Lutheran College (Ashmore Rd - Ashmore),Non-State School,Open,,,Year 6,Year 12,Head of College,,,www.tlc.qld.edu.au,(07) 5556 8200,,(07) 5556 8210,,641 Ashmore Road,Ashmore,4214,PO Box 322,Ashmore City,,4214,South East,Moncrieff,Southport,Gold Coast (C),Molendinar,309091264,Major Cities of Australia,,,,0.00,,,Non-State,Independent,153.363308,-27.979148
5475,Unity College (Caloundra West),Non-State School,Open,,,Prep Year,Year 12,Principal,,,www.uc.qld.edu.au,(07) 5490 5777,,(07) 5490 5757,,"47 Lomond Crescent, Bellvista Estate",Caloundra West,4551,PO Box 3676,Caloundra DC,,4551,North Coast,Fisher,Caloundra,Sunshine Coast (R),Caloundra - West,316021420,Major Cities of Australia,,,,0.00,,,Non-State,Catholic,153.089730,-26.802903
5869,Victory College (Gympie),Non-State School,Open,,,Prep Year,Year 12,Principal,,,www.victorycollege.com,(07) 5482 8206,,(07) 5482 4317,,173 Old Maryborough Road,Gympie,4570,PO Box 308,Gympie,,4570,North Coast,Wide Bay,Gympie,Gympie (R),Gympie - North,319031512,Inner Regional Australia,,,,0.00,,,Non-State,Independent,152.662675,-26.162523
5310,Villanova College (Coorparoo),Non-State School,Open,,,Year 5,Year 12,Principal,,,www.vnc.qld.edu.au,(07) 3394 5690,,(07) 3397 0103,,24 Sixth Avenue,Coorparoo,4151,PO Box 1166,Coorparoo DC,,4151,Metropolitan,Griffith,Greenslopes,Brisbane (C),Coorparoo,303021053,Major Cities of Australia,,,,0.00,,,Non-State,Catholic,153.051038,-27.496096
5521,Wadja Wadja High School (Woorabinda),Non-State School,Open,,,Year 7,Year 12,Principal,,,www.wadja.com.au,(07) 4935 0158,,(07) 4935 0194,,116 Munns Drive,Woorabinda,4713,116 Munns Drive,Woorabinda,,4713,Central Queensland,Flynn,Gregory,Woorabinda (S),Central Highlands - East,308011190,Remote Australia,,,,0.00,,,Non-State,Independent,149.456071,-24.133242
8387,Warwick Christian College (Horsman Rd - Warwick),Non-State School,Open,,,Prep Year,Year 12,Principal,,,www.warwickcc.qld.edu.au,(07) 4661 7554,,(07) 4667 1572,,70 Horsman Road,Warwick,4370,70 Horsman Road,Warwick,,4370,Darling Downs South West,Maranoa,Southern Downs,Southern Downs (R),Warwick,307031189,Inner Regional Australia,,,,0.00,,,Non-State,Independent,152.032978,-28.202125
5456,West Moreton Anglican College (Karrabin),Non-State School,Open,,,Prep Year,Year 12,Principal,,,www.wmac.com.au,(07) 3813 4555,N,(07) 3813 4566,,Keswick Road,Karrabin,4306,Locked Bag 8004,Ipswich,,4305,Metropolitan,Blair,Ipswich West,Ipswich (C),Leichhardt - One Mile,310031291,Major Cities of Australia,,,,0.00,,,Non-State,Independent,152.704921,-27.589248
5580,Westside Christian College (65 Stuart St - Goodna),Non-State School,Open,,,Year 7,Year 12,Principal,,,www.wcc.qld.edu.au,(07) 3437 9000,,(07) 3437 9010,,65 Stuart Street,Goodna,4300,PO Box 282,Goodna,,4300,Metropolitan,Oxley,Bundamba,Ipswich (C),Goodna,310041300,Major Cities of Australia,,,,0.00,,,Non-State,Independent,152.887346,-27.610654
5890,Whitsunday Anglican School (Beaconsfield),Non-State School,Open,,,Prep Year,Year 12,Principal,,,www.was.qld.edu.au,(07) 4969 2000,N,(07) 4969 2001,,Celeber Drive,Beaconsfield,4740,PO Box 3390,North Mackay,,4740,Central Queensland,Dawson,Mackay,Mackay (R),Andergrove - Beaconsfield,312021342,Inner Regional Australia,,,,0.00,,,Non-State,Independent,149.172108,-21.102654
0587,Whitsunday Christian College (Cannonvale),Non-State School,Open,,,Prep Year,Year 12,Principal,,,www.whitsunday.qld.edu.au,(07) 4948 5100,,(07) 4946 1783,,20 - 26 Paluma Road,Cannonvale,4802,PO Box 967,Cannonvale,,4802,North Queensland,Dawson,Whitsunday,Whitsunday (R),Airlie - Whitsundays,312031359,Outer Regional Australia,,,,0.00,,,Non-State,Independent,148.674780,-20.288992
6157,Wisdom College (Calamvale),Non-State School,Open,,,Prep Year,Year 12,Principal,,,www.wisdomcollege.qld.edu.au,(07) 3711 9821,,,,97 Formby Street,Calamvale,4116,97 Formby Street,Calamvale,,4116,Metropolitan,Rankin,Algester,Brisbane (C),Calamvale - Stretton,303051073,Major Cities of Australia,,,,0.00,,,Non-State,Independent,153.036010,-27.621625
2489,Xavier Catholic College (Hervey Bay),Non-State School,Open,,,Prep Year,Year 12,Principal,,,www.xavier.qld.edu.au,(07) 4197 1177,,(07) 4197 1170,,1 Wide Bay Drive,Hervey Bay,4655,PO Box 1630,Hervey Bay,,4655,North Coast,Hinkler,Hervey Bay,Fraser Coast (R),Pialba - Eli Waters,319041518,Inner Regional Australia,,,,0.00,,,Non-State,Catholic,152.805001,-25.286332
